Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene name
ENSG00000236708,105375132,SDK1-AS1
ENSG00000308992,,
ENSG00000233108,,GLCCI1-DT
ENSG00000268895,503538,A1BG-AS1
ENSG00000293038,,
ENSG00000225209,,
ENSG00000268049,,
ENSG00000269054,,ZNF497-AS1
ENSG00000269106,,
ENSG00000273901,,
ENSG00000269349,,
ENSG00000268886,,
ENSG00000269825,122539214,
ENSG00000309036,,
ENSG00000291139,349152,DPY19L2P2
ENSG00000248539,,LINC02117
ENSG00000152292,284948,SH2D6
ENSG00000305591,,
ENSG00000250258,,
ENSG00000305594,105377714,
ENSG00000305607,,
ENSG00000280776,,LINC01202
ENSG00000246763,503569,RGMB-AS1
ENSG00000167766,55769,ZNF83
ENSG00000286841,,
ENSG00000151067,775,CACNA1C
ENSG00000151067,100874369,CACNA1C
ENSG00000108946,5573,PRKAR1A
ENSG00000259846,,
ENSG00000289748,,
ENSG00000268108,,
ENSG00000305691,,
ENSG00000269021,,SIGLEC24P
ENSG00000305702,,
ENSG00000293015,,
ENSG00000244384,,RN7SL359P
ENSG00000132002,3337,DNAJB1
ENSG00000135930,9470,EIF4E2
ENSG00000303446,,
ENSG00000303475,,
ENSG00000250685,654780,
ENSG00000305704,,
ENSG00000286084,,
ENSG00000305706,,
ENSG00000305707,,
ENSG00000245556,728769,SCAMP1-AS1
ENSG00000260858,,
ENSG00000201361,,RNA5SP433
ENSG00000287367,,
ENSG00000306763,,
ENSG00000231811,101927888,
ENSG00000103175,58189,WFDC1
ENSG00000303494,,
ENSG00000286749,,
ENSG00000286533,,
ENSG00000303503,,
ENSG00000227954,100507308,TARID
ENSG00000249484,101927134,LINC01470
ENSG00000291149,154761,
ENSG00000260530,,
ENSG00000249865,105374645,
ENSG00000260504,,
ENSG00000064270,9914,ATP2C2
ENSG00000090661,79603,CERS4
ENSG00000305812,,
ENSG00000289458,,
ENSG00000253647,101928033,KCNIP1-OT1
ENSG00000248555,101929495,LINC01339
ENSG00000284969,,
ENSG00000205035,,GRM5P1
ENSG00000289956,,
ENSG00000255532,,NOX4P1
ENSG00000275933,,7SK
ENSG00000275538,101954277,RNVU1-19
ENSG00000254576,,OR4C1P
ENSG00000120656,6883,TAF12
ENSG00000290405,,
ENSG00000303554,,
ENSG00000186124,,OR9M1P
ENSG00000207456,,RNU6-997P
ENSG00000286540,,
ENSG00000290411,,
ENSG00000143942,494143,CHAC2
ENSG00000254840,,
ENSG00000166007,,TRIM51HP
ENSG00000223586,,LINC01312
ENSG00000290417,,
ENSG00000254751,,TRIM64DP
ENSG00000309095,,
ENSG00000265452,100500850,MIR3682
ENSG00000119737,10936,GPR75
ENSG00000305865,,
ENSG00000254811,,
ENSG00000161547,6427,SRSF2
ENSG00000305885,,
ENSG00000237773,101927609,
ENSG00000286204,,
ENSG00000134612,,FOLH1B
ENSG00000152931,25859,PART1
ENSG00000068878,23198,PSME4
ENSG00000237716,,
ENSG00000301479,,
ENSG00000305404,,
ENSG00000261286,105371374,ATP2C2-AS1
ENSG00000140950,57707,MEAK7
ENSG00000303572,,
ENSG00000272634,,OR51F5P
ENSG00000197984,,OR51A8P
ENSG00000198217,,OR51H2P
ENSG00000205494,,OR52A4P
ENSG00000290651,,
ENSG00000203711,100130967,LINC02901
ENSG00000243069,100507524,ARHGEF26-AS1
ENSG00000229988,,HBBP1
ENSG00000231049,,OR52B5P
ENSG00000290653,,
ENSG00000250978,101928819,
ENSG00000213181,,OR10N1P
ENSG00000131355,84658,ADGRE3
ENSG00000290668,,
ENSG00000227737,,OR8B1P
ENSG00000290694,,
ENSG00000229386,,OR8B9P
ENSG00000290695,,
ENSG00000255157,,DEFB130C
ENSG00000220205,6844,VAMP2
ENSG00000213987,,RPL36AP9
ENSG00000166787,,SAA3P
ENSG00000197780,6884,TAF13
ENSG00000305970,,
ENSG00000290741,6290,SAA3P
ENSG00000189332,,SLC25A51P4
ENSG00000184741,,OR5AQ1P
ENSG00000290744,,
ENSG00000289558,,
ENSG00000225538,,OR5BE1P
ENSG00000290077,,
ENSG00000290745,,
ENSG00000241905,,NDUFS6P1
ENSG00000261243,,
ENSG00000205025,,OR5G5P
ENSG00000305990,,
ENSG00000294155,,
ENSG00000073711,5523,PPP2R3A
ENSG00000232511,,OR2AH1P
ENSG00000221673,124904668,U3
ENSG00000223442,101927761,TH2LCRR
ENSG00000103187,23406,COTL1
ENSG00000290752,,
ENSG00000136628,2058,EPRS1
ENSG00000254752,,OR5M2P
ENSG00000290753,,
ENSG00000289984,,
ENSG00000225678,,
ENSG00000007202,9703,BLTP2
ENSG00000290773,,
ENSG00000255127,,EEF1A1P49
ENSG00000261471,,
ENSG00000089486,29965,CDIP1
ENSG00000255319,,ENPP7P8
ENSG00000254613,,OR6M2P
ENSG00000251604,,LINC01385
ENSG00000290781,,
ENSG00000204529,,GUCY2EP
ENSG00000249797,124901051,LINC02147
ENSG00000255221,,CARD17P
ENSG00000176716,,OR10AB1P
ENSG00000290809,,
ENSG00000255303,,OR5BA1P
ENSG00000286454,,
ENSG00000254717,,GLYATL1P2
ENSG00000091542,54890,ALKBH5
ENSG00000184669,,OR7E14P
ENSG00000223756,,TSSC2
ENSG00000272525,,BTF3-DT
ENSG00000306054,,
ENSG00000160172,,FAM86C2P
ENSG00000177731,2314,FLII
ENSG00000251072,102723557,LMNB1-DT
ENSG00000133703,3845,KRAS
ENSG00000303580,,
ENSG00000269378,,ITGB1P1
ENSG00000306069,,
ENSG00000275432,,YPEL5P4
ENSG00000303608,,
ENSG00000284839,,
ENSG00000306071,,
ENSG00000303704,,
ENSG00000290786,,
ENSG00000306074,,
ENSG00000160961,84449,ZNF333
ENSG00000254610,,
ENSG00000306075,,
ENSG00000255042,,SEPTIN7P11
ENSG00000306076,,
ENSG00000303731,,
ENSG00000303736,,
ENSG00000249854,102725105,CDH18-AS1
ENSG00000254838,387751,GVINP1
ENSG00000235505,,CASP4LP
ENSG00000309129,101928466,
ENSG00000268257,100271873,AIRN
ENSG00000215196,,BASP1-AS1
ENSG00000173727,,FAUP4
ENSG00000303784,,
ENSG00000158483,55199,FAM86C1P
ENSG00000303805,,
ENSG00000233358,105374974,
ENSG00000180909,,OR52B1P
ENSG00000255307,255725,OR52B2
ENSG00000175485,120787,OR52W1
ENSG00000267940,,
ENSG00000309151,,
ENSG00000180878,160298,C11orf42
ENSG00000309154,,
ENSG00000051009,84067,FHIP1B
ENSG00000303833,,
ENSG00000227267,,DONSONP1
ENSG00000303838,,
ENSG00000273455,,
ENSG00000303849,,
ENSG00000241438,,CRIPTOP6
ENSG00000306091,,
ENSG00000244740,,RPL31P23
ENSG00000231652,101928489,CD109-AS1
ENSG00000254293,,
ENSG00000114054,5096,PCCB
ENSG00000309162,,
ENSG00000287862,,
ENSG00000303866,,
ENSG00000290602,,
ENSG00000303868,102724234,
ENSG00000139370,121260,SLC15A4
ENSG00000230746,105375553,
ENSG00000309263,,
ENSG00000250786,,SNHG18
ENSG00000118900,29855,UBN1
ENSG00000309265,,
ENSG00000233038,,PTPRN2-AS1
ENSG00000303884,,
ENSG00000303904,,
ENSG00000309277,,
ENSG00000287359,101928463,
ENSG00000068912,27248,ERLEC1
ENSG00000127507,30817,ADGRE2
ENSG00000289588,124901789,
ENSG00000132259,1262,CNGA4
ENSG00000228679,,
ENSG00000309289,,
ENSG00000286631,,
ENSG00000223665,,
ENSG00000279500,,
ENSG00000274695,,
ENSG00000151948,144423,GLT1D1
ENSG00000303958,,
ENSG00000249362,,LINC02488
ENSG00000303966,,
ENSG00000303973,,
ENSG00000110148,887,CCKBR
ENSG00000309308,,
ENSG00000303988,,
ENSG00000309316,,
ENSG00000304003,,
ENSG00000289418,,
ENSG00000304017,,
ENSG00000243144,105375392,LINC02932
ENSG00000162813,10380,BPNT1
ENSG00000304029,,
ENSG00000304042,,
ENSG00000287616,105377918,
ENSG00000253447,,
ENSG00000306131,,
ENSG00000309330,,
ENSG00000248708,,LINC02144
ENSG00000309340,,
ENSG00000289403,,
ENSG00000309358,,
ENSG00000288737,,
ENSG00000309360,,
ENSG00000309361,,
ENSG00000248884,,
ENSG00000309376,,
ENSG00000310231,,
ENSG00000309378,,
ENSG00000166313,322,APBB1
ENSG00000309415,,
ENSG00000288983,,
ENSG00000306477,,
ENSG00000229153,285965,EPHA1-AS1
ENSG00000261840,730183,
ENSG00000249346,100507584,LINC01016
ENSG00000280211,,
ENSG00000310564,,
ENSG00000168589,83657,DYNLRB2
ENSG00000255838,,AK3P6
ENSG00000256581,,NLRP9P1
ENSG00000277217,,
ENSG00000256699,101927735,TMEM132D-AS2
ENSG00000111641,4839,NOP2
ENSG00000306149,,
ENSG00000248145,,
ENSG00000233183,,
ENSG00000260737,101928276,LINC01227
ENSG00000306170,,
ENSG00000249588,,
ENSG00000287783,,
ENSG00000220575,100128264,HTR5A-AS1
ENSG00000306192,,
ENSG00000309456,,
ENSG00000067704,55699,IARS2
ENSG00000260064,,
ENSG00000277504,,
ENSG00000187999,,HNRNPA1P61
ENSG00000306210,,
ENSG00000226180,100129215,
ENSG00000202382,,Y_RNA
ENSG00000278590,,RN7SL113P
ENSG00000232533,100507507,FAM131B-AS2
ENSG00000306227,,
ENSG00000304142,,
ENSG00000104731,54758,KLHDC4
ENSG00000115486,2677,GGCX
ENSG00000306230,,
ENSG00000304146,124901306,
ENSG00000309493,,
ENSG00000306236,,
ENSG00000304161,,
ENSG00000306255,,
ENSG00000304165,,
ENSG00000234715,101927870,SLC26A5-AS1
ENSG00000306263,,
ENSG00000304170,,
ENSG00000306270,,
ENSG00000282408,105377924,
ENSG00000304177,,
ENSG00000232633,,
ENSG00000231764,,DLX6-AS1
ENSG00000304202,,
ENSG00000253311,101927766,LINC01847
ENSG00000304205,,
ENSG00000304206,,
ENSG00000286680,,
ENSG00000177302,7156,TOP3A
ENSG00000306315,,
ENSG00000306321,,
ENSG00000306333,,
ENSG00000306363,,
ENSG00000248455,101929544,LINC02217
ENSG00000207590,406997,MIR215
ENSG00000207624,406969,MIR194-1
ENSG00000232134,,RPS15AP12
ENSG00000118873,25782,RAB3GAP2
ENSG00000272619,,FAM131B-AS1
ENSG00000241956,,LINC03000
ENSG00000304230,,
ENSG00000309517,,
ENSG00000287407,,
ENSG00000309522,,
ENSG00000309527,,
ENSG00000309538,,
ENSG00000309549,,
ENSG00000230487,114796,PSMG3-AS1
ENSG00000304241,,
ENSG00000225148,,
ENSG00000269604,,
ENSG00000290068,,
ENSG00000267484,,
ENSG00000227706,,
ENSG00000205784,645432,ARRDC5
ENSG00000293698,,
ENSG00000239320,,RPS29P26
ENSG00000291122,352954,CASTOR3P
ENSG00000105198,29124,LGALS13
ENSG00000289623,,
ENSG00000288827,,
ENSG00000306371,,
ENSG00000285549,,
ENSG00000105419,56917,MEIS3
ENSG00000246214,101929524,RETREG1-AS1
ENSG00000304257,,
ENSG00000304264,,
ENSG00000176974,6470,SHMT1
ENSG00000293489,8418,CMAHP
ENSG00000248600,,
ENSG00000260671,,
ENSG00000260498,,
ENSG00000306518,,
ENSG00000306585,,
ENSG00000306603,,
ENSG00000272081,,FCHO2-DT
ENSG00000306643,,
ENSG00000306695,,
ENSG00000250417,,LINC02116
ENSG00000254500,,RANP3
ENSG00000260177,,
ENSG00000259663,642366,ISL1-DT
ENSG00000223202,,RN7SKP297
ENSG00000054938,25884,CHRDL2
ENSG00000260466,124903753,
ENSG00000103257,8140,SLC7A5
ENSG00000249966,,
ENSG00000260596,100288687,DUX4
ENSG00000174579,55167,MSL2
ENSG00000119771,114818,KLHL29
ENSG00000306745,,
ENSG00000306761,,
ENSG00000302529,,
ENSG00000302541,,
ENSG00000249279,105378992,LINC02057
ENSG00000223968,,RPS27P11
ENSG00000261914,,RPL23AP84
ENSG00000232766,,KIAA1143P2
ENSG00000282994,,
ENSG00000187672,26059,ERC2
ENSG00000109536,2483,FRG1
ENSG00000278598,102465464,MIR6775
ENSG00000198736,51734,MSRB1
ENSG00000309622,,
ENSG00000309626,,
ENSG00000309641,,
ENSG00000309655,,
ENSG00000306769,,
ENSG00000306776,,
ENSG00000309656,,
ENSG00000073737,10170,DHRS9
ENSG00000295233,,
ENSG00000309657,,
ENSG00000255198,,SNHG9
ENSG00000221845,401335,LINC02902
ENSG00000284209,102724485,CCNYL1B
ENSG00000306781,,
ENSG00000304271,,
ENSG00000288162,,
ENSG00000309687,,
ENSG00000309498,,
ENSG00000251279,,SMIM15-AS1
ENSG00000226965,,
ENSG00000304276,,
ENSG00000304281,,
ENSG00000288300,,
ENSG00000310002,,
ENSG00000232197,,
ENSG00000249462,,MLLT10P2
ENSG00000006194,10127,ZNF263
ENSG00000271307,,
ENSG00000251297,,TUBB7P
ENSG00000199572,,RNA5SP174
ENSG00000201145,,RNA5SP175
ENSG00000297175,,
ENSG00000309703,,
ENSG00000271503,6352,CCL5
ENSG00000306792,,
ENSG00000306797,,
ENSG00000273297,105375517,LINC03060
ENSG00000273297,105375519,LINC03060
ENSG00000249478,,
ENSG00000306808,,
ENSG00000304300,,
ENSG00000224807,,DUX4L9
ENSG00000227660,,UST-AS1
ENSG00000205097,448831,FRG2
ENSG00000262899,,
ENSG00000304323,,
ENSG00000303291,,
ENSG00000287260,101928868,
ENSG00000294426,,
ENSG00000226409,102723341,
ENSG00000264970,,WEE1P2
ENSG00000232938,,RPL23AP87
ENSG00000229526,,KRT16P4
ENSG00000279353,,
ENSG00000240480,,RPL29P2
ENSG00000250053,,RARRES2P4
ENSG00000288936,,
ENSG00000265902,100616402,MIR4696
ENSG00000241097,,RPL36AP38
ENSG00000297630,,
ENSG00000296504,,
ENSG00000227615,,
ENSG00000264176,,MAGOH2P
ENSG00000241185,,RPL21P122
ENSG00000118160,6543,SLC8A2
ENSG00000291264,,
ENSG00000166435,143570,XRRA1
ENSG00000109452,8821,INPP4B
ENSG00000293152,,
ENSG00000163508,8320,EOMES
ENSG00000261192,,RNF126P1
ENSG00000293179,376412,RNF126P1
ENSG00000263818,,RDM1P5
ENSG00000306847,,
ENSG00000214832,,UPF3AP2
ENSG00000275029,,HMGB1P24
ENSG00000304346,,
ENSG00000270977,,
ENSG00000226089,,
ENSG00000213228,,RPL12P38
ENSG00000257730,,LSM6P2
ENSG00000163817,54716,SLC6A20
ENSG00000082438,22837,COBLL1
ENSG00000167566,57701,NCKAP5L
ENSG00000264300,,
ENSG00000306849,,
ENSG00000304369,,
ENSG00000266777,,SH3GL1P1
ENSG00000264164,,
ENSG00000266885,,
ENSG00000293297,,
ENSG00000265480,,KRT18P55
ENSG00000263946,,
ENSG00000306853,,
ENSG00000236319,,
ENSG00000306869,,
ENSG00000280852,,
ENSG00000306872,,
ENSG00000293358,653653,
ENSG00000231784,,DBIL5P
ENSG00000271334,101926940,LINC02104
ENSG00000204650,147081,LINC02210
ENSG00000304389,,
ENSG00000118162,11133,KPTN
ENSG00000285564,,
ENSG00000240280,,TCAM1P
ENSG00000306893,,
ENSG00000188662,,H1-9P
ENSG00000233483,,EFCAB15P
ENSG00000306899,,
ENSG00000303279,,
ENSG00000230631,,
ENSG00000261040,,WFDC21P
ENSG00000301813,,
ENSG00000284526,122455342,
ENSG00000304435,,
ENSG00000306902,124901104,
ENSG00000304459,,
ENSG00000259680,,IGHV3OR16-17
ENSG00000248554,,C5orf34-AS1
ENSG00000309712,,
ENSG00000186666,144233,BCDIN3D
ENSG00000236548,,RNF217-AS1
ENSG00000263105,,
ENSG00000198083,81870,KRTAP9-9
ENSG00000293286,,
ENSG00000293287,,
ENSG00000298290,,
ENSG00000290975,,
ENSG00000262468,,LINC01569
ENSG00000242041,,RPL35AP28
ENSG00000309716,,
ENSG00000290687,729288,ZNF286B
ENSG00000135472,23017,FAIM2
ENSG00000309736,,
ENSG00000240445,2310,FOXO3B
ENSG00000236039,101927630,LINC02889
ENSG00000129221,23746,AIPL1
ENSG00000306969,,
ENSG00000307008,,
ENSG00000307017,,
ENSG00000307023,,
ENSG00000307051,,
ENSG00000307059,,
ENSG00000307063,,
ENSG00000289540,,
ENSG00000307087,,
ENSG00000307089,,
ENSG00000281696,100302234,MIR664A
ENSG00000105402,8775,NAPA
ENSG00000222370,677818,SNORA36B
ENSG00000270585,,SNX2P1
ENSG00000307092,,
ENSG00000270708,,
ENSG00000218283,,MORF4L1P1
ENSG00000213033,,AURKAP1
ENSG00000307099,,
ENSG00000252257,,RN7SKP265
ENSG00000230318,,XRCC6P3
ENSG00000090447,7023,TFAP4
ENSG00000240478,,
ENSG00000232883,,RPLP0P5
ENSG00000307113,,
ENSG00000226927,,
ENSG00000261051,,
ENSG00000307115,,
ENSG00000289152,,
ENSG00000243415,,
ENSG00000229196,,LINC03008
ENSG00000143776,8476,CDC42BPA
ENSG00000240032,109729161,LNCSRLR
ENSG00000307155,,
ENSG00000131368,64432,MRPS25
ENSG00000167580,359,AQP2
ENSG00000307167,,
ENSG00000307172,,
ENSG00000307174,,
ENSG00000293627,,
ENSG00000307196,,
ENSG00000304494,,
ENSG00000233219,,
ENSG00000307211,,
ENSG00000307231,,
ENSG00000304495,,
ENSG00000257378,,
ENSG00000304506,,
ENSG00000307265,,
ENSG00000161798,362,AQP5
ENSG00000304516,,
ENSG00000307284,,
ENSG00000309810,,
ENSG00000290878,3128,HLA-DRB6
ENSG00000227053,102724094,MUC12-AS1
ENSG00000307304,,
ENSG00000086159,363,AQP6
ENSG00000307312,,
ENSG00000304542,,
ENSG00000236494,124901612,
ENSG00000304559,,
ENSG00000248752,,
ENSG00000304604,,
ENSG00000262246,79585,CORO7
ENSG00000235652,,EPM2A-DT
ENSG00000236081,101927125,ELFN1-AS1
ENSG00000309837,,
ENSG00000309840,,
ENSG00000309844,,
ENSG00000226587,,
ENSG00000161800,29127,RACGAP1
ENSG00000286658,124901632,
ENSG00000304631,,
ENSG00000309876,101928257,
ENSG00000279861,,
ENSG00000268931,,
ENSG00000260192,101927460,LINC02240
ENSG00000304634,,
ENSG00000268618,,
ENSG00000134830,27202,C5AR2
ENSG00000251248,,
ENSG00000249806,,
ENSG00000304660,,
ENSG00000231721,378805,LINC-PINT
ENSG00000304663,,
ENSG00000308479,124900788,
ENSG00000304688,107986531,
ENSG00000234519,,
ENSG00000214273,,AGGF1P1
ENSG00000115607,8807,IL18RAP
ENSG00000134815,9704,DHX34
ENSG00000249003,,CLUHP4
ENSG00000304738,,
ENSG00000281591,100419743,DBET
ENSG00000304741,,
ENSG00000290241,,
ENSG00000277162,,
ENSG00000214820,,MPRIPP1
ENSG00000233656,105374928,
ENSG00000233656,105374929,
ENSG00000250746,,
ENSG00000248546,,ANP32CP
ENSG00000173706,57493,HEG1
ENSG00000250137,,
ENSG00000251292,,ERVH-1
ENSG00000109819,10891,PPARGC1A
ENSG00000062282,84649,DGAT2
ENSG00000262818,,
ENSG00000304752,102724443,
ENSG00000129195,54478,PIMREG
ENSG00000304760,,
ENSG00000304785,,
ENSG00000248391,,LINC02064
ENSG00000304790,,
ENSG00000304800,,
ENSG00000304803,,
ENSG00000304821,,
ENSG00000252642,,RNA5SP137
ENSG00000304834,,
ENSG00000163938,26354,GNL3
ENSG00000304838,,
ENSG00000304854,,
ENSG00000079150,51661,FKBP7
ENSG00000304863,,
ENSG00000289953,,
ENSG00000099326,7593,MZF1
ENSG00000091622,83394,PITPNM3
ENSG00000288008,105379158,
ENSG00000166436,9866,TRIM66
ENSG00000245812,101927740,LINC02202
ENSG00000226321,728763,CROCC2
ENSG00000249261,,
ENSG00000304883,,
ENSG00000280904,,
ENSG00000252787,,
ENSG00000212493,,SNORD19
ENSG00000238862,,SNORD19B
ENSG00000304886,,
ENSG00000222345,,SNORD19C
ENSG00000304900,,
ENSG00000212452,692109,SNORD69
ENSG00000016864,55830,GLT8D1
ENSG00000248127,,SV2C-AS1
ENSG00000293686,,
ENSG00000269032,,
ENSG00000213753,,CENPBD2P
ENSG00000289256,,
ENSG00000115762,55041,PLEKHB2
ENSG00000142347,4542,MYO1F
ENSG00000288764,,
ENSG00000186104,120227,CYP2R1
ENSG00000227012,105377946,LINC02527
ENSG00000307478,,
ENSG00000307497,,
ENSG00000304931,,
ENSG00000307515,,
ENSG00000304937,,
ENSG00000307523,124901154,
ENSG00000304953,,
ENSG00000231028,100131814,AHI1-DT
ENSG00000245937,644873,SLC12A2-DT
ENSG00000249453,,
ENSG00000152785,651,BMP3
ENSG00000253179,,CALCP
ENSG00000110680,796,CALCA
ENSG00000138669,5593,PRKG2
ENSG00000274860,,Metazoa_SRP
ENSG00000198920,9851,KIAA0753
ENSG00000250640,,OR7E41P
ENSG00000110321,1982,EIF4G2
ENSG00000277661,,OR2W1-AS1
ENSG00000305088,,
ENSG00000237596,644135,PDE7B-AS1
ENSG00000251059,101928942,PRKG2-AS1
ENSG00000303498,,
ENSG00000110881,41,ASIC1
ENSG00000207065,,RNU5A-2P
ENSG00000304311,,
ENSG00000138794,839,CASP6
ENSG00000307534,,
ENSG00000307542,,
ENSG00000307550,,
ENSG00000253968,,
ENSG00000114902,28972,SPCS1
ENSG00000282936,122526780,
ENSG00000305104,105375002,
ENSG00000200914,,RNA5SP435
ENSG00000129235,84817,TXNDC17
ENSG00000305114,124901238,
ENSG00000142303,81794,ADAMTS10
ENSG00000248799,,
ENSG00000114904,6787,NEK4
ENSG00000123989,79586,CHPF
ENSG00000290355,727856,DDX11L16
ENSG00000290355,100287029,DDX11L16
ENSG00000307563,,
ENSG00000286313,101928373,
ENSG00000236378,,
ENSG00000293208,,
ENSG00000108590,51003,MED31
ENSG00000309690,,
ENSG00000307572,,
ENSG00000293961,,
ENSG00000307575,,
ENSG00000307589,,
ENSG00000305139,,
ENSG00000249509,105377372,NEUROG2-AS1
ENSG00000249509,124900760,NEUROG2-AS1
ENSG00000307591,,
ENSG00000305202,,
ENSG00000287527,,
ENSG00000287678,,
ENSG00000286818,,
ENSG00000227508,,LINC01624
ENSG00000309918,,
ENSG00000205795,192668,CYS1
ENSG00000230000,,
ENSG00000256806,388327,C17orf100
ENSG00000214842,729475,RAD51AP2
ENSG00000261996,,
ENSG00000144057,84620,ST6GAL2
ENSG00000264468,100616401,MIR4520-1
ENSG00000283301,100616466,MIR4520-2
ENSG00000274114,,ALOX15P1
ENSG00000305217,,
ENSG00000307668,,
ENSG00000271820,285804,
ENSG00000286565,,
ENSG00000307672,,
ENSG00000293193,,
ENSG00000288851,,
ENSG00000268181,,
ENSG00000305245,,
ENSG00000141485,284111,SLC13A5
ENSG00000305252,,
ENSG00000307701,,
ENSG00000237468,101928661,ADGB-DT
ENSG00000307738,,
ENSG00000309987,,
ENSG00000248663,124900192,LINC00992
ENSG00000277675,,
ENSG00000232529,,
ENSG00000275956,,
ENSG00000305262,,
ENSG00000270941,,AK3P7
ENSG00000271137,,AKTIPP1
ENSG00000243173,,RN7SL861P
ENSG00000185038,339766,MROH2A
ENSG00000132196,51478,HSD17B7
ENSG00000055957,3697,ITIH1
ENSG00000305275,,
ENSG00000305281,101929142,
ENSG00000233614,,DDX11L10
ENSG00000250244,,
ENSG00000066117,6602,SMARCD1
ENSG00000306644,,
ENSG00000226149,,
ENSG00000249532,,MIR302CHG
ENSG00000228735,124901635,
ENSG00000307780,,
ENSG00000310016,,
ENSG00000307785,,
ENSG00000307807,,
ENSG00000234769,,WASH4P
ENSG00000290548,,
ENSG00000232006,,
ENSG00000260803,,
ENSG00000138658,55345,ZGRF1
ENSG00000278739,103504738,MIR6859-4
ENSG00000231439,,WASIR2
ENSG00000267986,,
ENSG00000087086,2512,FTL
ENSG00000230739,,
ENSG00000226942,,IL9RP3
ENSG00000227667,,
ENSG00000305289,,
ENSG00000309539,,
ENSG00000256977,96626,LIMS3
ENSG00000289281,,
ENSG00000305295,,
ENSG00000286674,124901462,
ENSG00000103423,9093,DNAJA3
ENSG00000225945,107986593,ZFAND3-DT
ENSG00000127603,23499,MACF1
ENSG00000293295,,
ENSG00000305304,,
ENSG00000310026,,
ENSG00000305307,,
ENSG00000310044,,
ENSG00000291286,,
ENSG00000290951,,
ENSG00000162972,79568,MAIP1
ENSG00000290736,,
ENSG00000254925,,OR4C9P
ENSG00000305318,,
ENSG00000255215,,OR4R1P
ENSG00000248203,124901037,
ENSG00000228290,102724201,TBX18-AS1
ENSG00000270177,,PPP2CA-DT
ENSG00000237388,403253,OR4A47
ENSG00000255113,,OR4A48P
ENSG00000307906,,
ENSG00000255304,,OR4A46P
ENSG00000244283,,RPL23AP73
ENSG00000307917,,
ENSG00000254832,,OR4A40P
ENSG00000307920,,
ENSG00000307925,,
ENSG00000255534,,OR4A43P
ENSG00000307934,,
ENSG00000213607,,OR4A45P
ENSG00000307951,,
ENSG00000141068,8844,KSR1
ENSG00000255297,,OR4A41P
ENSG00000254674,,OR4A42P
ENSG00000079435,3991,LIPE
ENSG00000291241,,
ENSG00000255053,,OR4A44P
ENSG00000138101,1838,DTNB
ENSG00000248673,,LINC01331
ENSG00000305332,,
ENSG00000290785,,
ENSG00000236635,105377860,LINC02540
ENSG00000134954,2113,ETS1
ENSG00000305340,,
ENSG00000305347,,
ENSG00000305352,,
ENSG00000287761,,
ENSG00000305361,,
ENSG00000305375,,
ENSG00000305393,,
ENSG00000228365,124906551,
ENSG00000167588,2819,GPD1
ENSG00000305412,,
ENSG00000305437,,
ENSG00000305464,,
ENSG00000281832,441177,LINC00602
ENSG00000142405,91662,NLRP12
ENSG00000305472,,
ENSG00000286417,,
ENSG00000287642,,
ENSG00000294679,,
ENSG00000281692,,PACRG-AS1
ENSG00000308243,,
ENSG00000055955,3700,ITIH4
ENSG00000307984,,
ENSG00000249022,,
ENSG00000249343,,LINC01333
ENSG00000305504,,
ENSG00000305542,,
ENSG00000295073,,
ENSG00000310053,,
ENSG00000310060,,
ENSG00000230174,101929111,LINC01149
ENSG00000310087,,
ENSG00000178449,84987,COX14
ENSG00000290834,541473,FKBP6P2
ENSG00000305642,,
ENSG00000261071,,
ENSG00000305716,,
ENSG00000221882,4995,OR3A2
ENSG00000305770,,
ENSG00000109654,23321,TRIM2
ENSG00000272368,,
ENSG00000305781,,
ENSG00000139624,91012,CERS5
ENSG00000159961,8392,OR3A3
ENSG00000288883,,
ENSG00000010539,7752,ZNF200
ENSG00000308020,,
ENSG00000290597,,
ENSG00000308023,,
ENSG00000226851,,ZNF277-AS1
ENSG00000308026,105377720,
ENSG00000262165,119139905,C17orf114
ENSG00000293206,,
ENSG00000293327,,
ENSG00000141298,85464,SSH2
ENSG00000249551,,LINC02216
ENSG00000276176,102466104,MIR6090
ENSG00000254588,101929517,ETS1-AS1
ENSG00000305786,,
ENSG00000248783,105374655,
ENSG00000305787,,
ENSG00000305792,,
ENSG00000085063,966,CD59
ENSG00000305795,,
ENSG00000286324,,
ENSG00000286738,,
ENSG00000305799,,
ENSG00000308041,,
ENSG00000308052,,
ENSG00000266941,,
ENSG00000310108,,
ENSG00000310110,,
ENSG00000308056,,
ENSG00000174886,126328,NDUFA11
ENSG00000308070,,
ENSG00000305809,,
ENSG00000291151,155400,NSUN5P1
ENSG00000248475,,
ENSG00000305811,,
ENSG00000305815,,
ENSG00000236347,,
ENSG00000308146,,
ENSG00000288916,,
ENSG00000261036,,
ENSG00000308227,,
ENSG00000105519,828,CAPS
ENSG00000287471,,
ENSG00000305894,,
ENSG00000305905,,
ENSG00000230269,,LINC02525
ENSG00000290530,,
ENSG00000305953,,
ENSG00000233981,,
ENSG00000306002,,
ENSG00000306008,,
ENSG00000289368,,
ENSG00000308318,,
ENSG00000308325,,
ENSG00000308348,,
ENSG00000251205,,
ENSG00000162086,7627,ZNF75A
ENSG00000306030,,
ENSG00000167460,7171,TPM4
ENSG00000306038,,
ENSG00000235743,,
ENSG00000308364,,
ENSG00000249996,,PPIC-AS1
ENSG00000308401,,
